,Latitude,Longitude,A,B,C,D
0,-7.02386478639765,107.73581141949695,98,98,98,98
1,-7.023863730393349,107.73599229668068,98,98,98,98
2,-7.023862674319446,107.73617317383656,98,98,98,98
3,-7.02404549794788,107.73581247644832,98,98,98,98
4,-7.024044441916147,107.73599335370173,98,98,98,98
5,-7.024043385814808,107.73617423092726,98,98,98,98
6,-7.024042329643862,107.73635510812494,98,98,98,98
7,-7.02404127340331,107.73653598529472,98,98,98,98
8,-7.024225153437399,107.73599441075065,98,98,98,98
9,-7.024224097308625,107.73617528804586,57,72,81,86
10,-7.024223041110243,107.7363561653132,98,98,98,98
11,-7.024221984842253,107.73653704255264,98,98,98,98
12,-7.024220928504654,107.73671791976422,98,98,98,98
13,-7.0244058649571,107.73599546782744,57,72,81,86
14,-7.0244048088008935,107.73617634519232,57,72,81,86
15,-7.0244037525750755,107.73635722252932,57,72,81,86
16,-7.024402696279646,107.73653809983844,98,98,98,98
17,-7.024401639914607,107.7367189771197,98,98,98,98
18,-7.0244005834799585,107.73689985437306,45,66,77,83
19,-7.024399526975699,107.73708073159854,98,98,98,98
20,-7.024586576475257,107.7359965249321,57,72,81,86
21,-7.024585520291613,107.73617740236665,57,72,81,86
22,-7.02458446403836,107.73635827977334,57,72,81,86
23,-7.024583407715494,107.73653915715214,39,61,74,80
24,-7.024582351323015,107.73672003450305,98,98,98,98
25,-7.024581294860925,107.73690091182608,98,98,98,98
26,-7.0245802383292215,107.73708178912123,45,66,77,83
27,-7.024579181727907,107.7372626663885,98,98,98,98
28,-7.024578125056981,107.73744354362788,98,98,98,98
29,-7.024767287991864,107.73599758206464,98,98,98,98
30,-7.024766231780786,107.73617845956888,57,72,81,86
31,-7.024765175500097,107.73635933704522,57,72,81,86
32,-7.024764119149793,107.73654021449369,39,61,74,80
33,-7.024763062729874,107.73672109191428,39,61,74,80
34,-7.0247620062403415,107.73690196930698,98,98,98,98
35,-7.024760949681196,107.73708284667181,45,66,77,83
36,-7.024759893052436,107.73726372400877,98,98,98,98
37,-7.024758836354063,107.73744460131782,39,61,74,80
38,-7.024757779586075,107.73762547859899,98,98,98,98
39,-7.024749322936091,107.73907249584403,98,98,98,98
40,-7.024748265541582,107.73925337287412,62,71,88,91
41,-7.024947999506923,107.73599863922506,57,72,81,86
42,-7.024946943268412,107.73617951679896,39,61,74,80
43,-7.024945886960286,107.73636039434498,57,72,81,86
44,-7.024944830582543,107.73654127186313,57,72,81,86
45,-7.024943774135184,107.73672214935341,98,98,98,98
46,-7.024942717618211,107.73690302681578,98,98,98,98
47,-7.0249416610316215,107.7370839042503,98,98,98,98
